box,year,Clutch_size,ld,average_temperature_laying,average_temperature_per1,average_temperature_per2,average_temperature_per3,average_temperature_per4,Num_fledglings,Num_chicks,num_neighbors,Mother
MP93,2015,6,104,9.9,8.84,11.15625,10.9625,11.1875,6,6,3,TS45682
B57,2014,9,99,9.322222222,10.60333333,10.63125,11.8875,14.25,4,9,7,TS45683
CP27,2015,8,108,9.69375,9.413333333,11.33125,10.9375,10.66875,8,8,4,TS45695
CP19,2016,6,112,7.158333333,10.83571429,12.25625,12.50625,15.15625,6,6,5,TS45695
B150,2014,8,107,9.94375,10.98333333,11.5875,14.54375,12.4375,4,8,5,TS45698
B35,2015,7,112,8.857142857,10.19117647,9.95625,11.59375,12.06875,3,7,6,TS45698
B64,2015,8,116,7.95625,11.12,10.9375,10.66875,12.075,4,8,5,TS45699
SW86,2016,10,128,13.835,12.17307692,13.0625,17.1375,14.98125,5,6,3,TS45699
SW84A,2017,7,111,7.535714286,10.196875,13.2125,16.04375,15.29375,3,7,3,TS45699
SW82,2018,10,117,9.77,12.19642857,14.41875,17.3625,15.075,0,9,4,TS45699
C6,2012,6,100,7.233333333,7.670588235,8.5375,10.14375,11.16875,5,6,7,TS45709
CP1,2012,8,107,7.375,8.726470588,9.55,12.54375,16.7375,6,6,6,TS45731
CP6,2012,3,113,8.116666667,NA,NA,NA,NA,0,NA,4,TS45746
CP27,2012,8,111,8.14375,9.19375,9.04375,15.53125,14.0375,7,7,5,TS45751
MP53,2013,6,122,11.56666667,10.515625,9.55625,12.5375,13.06875,3,6,7,TS45782
MP49,2014,9,97,9.422222222,10.3375,10.74375,11.5875,14.54375,5,9,6,TS45782
EX8,2019,9,95,7.072222222,10.95,9.3,8.69375,11.825,8,8,5,TS45875
W66,2018,11,114,8.977272727,12.378125,14.41875,17.3625,15.075,9,9,4,TS45889
SW44,2016,6,117,5.5,12.53235294,12.4125,12.6625,15.64375,1,6,6,TS45974
SW44,2017,7,98,10.02142857,8.45,10.9875,11.54375,13.4875,7,7,7,TS45974
P21,2018,9,112,9.277777778,11.56578947,13.49375,17.325,15.23125,8,8,3,TS45974
SW26,2016,6,114,5.608333333,11.52954545,12.2,12.775,17.05,3,6,5,TS45975
EX68,2016,6,122,10.6,13.41785714,12.2,12.775,17.05,0,6,7,TS45984
P16,2017,7,104,8.757142857,9.214705882,10.98125,12.85625,16.9875,6,6,5,TS45987
EX78,2016,7,119,7.721428571,13.19444444,12.26875,13.4,16.93125,0,4,3,TS45997
SW25,2017,6,103,8.533333333,8.852941176,10.45,13.2125,16.04375,0,6,4,TS45999
EX79,2012,7,116,9.035714286,9.1,12.54375,16.7375,12.0125,4,7,4,TS46110
EX60,2012,6,104,6.266666667,8.269444444,9.35,9.19375,16.625,4,4,4,TS46116
W12,2012,5,116,8.29,9.147222222,11.16875,17.0875,12.3,3,4,5,TS46126
CP15,2012,11,106,7.236363636,9.16,9.5,17.1125,12.9125,0,9,6,TS46171
O62,2012,6,113,8.425,9.276666667,9.00625,14.6375,14.9875,5,5,5,TS46199
O59,2013,7,125,11.85,9.702777778,11.85625,13.00625,14.34375,7,7,6,TS46206
EX18A,2012,5,105,6.23,NA,NA,NA,NA,0,NA,5,TS46213
B79,2012,10,97,6.875,NA,NA,NA,NA,4,5,4,TS46266
W35,2013,7,116,7.685714286,10.43,10.39375,10.68125,12.48125,5,5,5,TS46271
EX89,2012,2,121,10.9,NA,NA,NA,NA,0,NA,7,TS46280
O40,2020,8,114,10.6,10.47692308,10.09375,15.39375,15.0625,8,8,8,TS46391
EX76,2020,8,109,11.14375,10.2,10.1125,13.66875,15.2375,8,8,4,TS46392
EX52,2012,6,106,6.691666667,8.836956522,9.04375,15.53125,14.0375,2,3,7,TS46402
EX51B,2013,6,130,9.25,9.859090909,11.15625,12.64375,13.13125,6,6,6,TS46402
EX41C,2013,7,126,11.4,9.777777778,12.175,13.15625,14.575,6,6,5,TS46405
EX27,2012,6,103,6.375,8.2,10.16875,10.10625,17.325,6,6,5,TS46416
W1,2013,7,123,11.91428571,10.025,9.55625,12.5375,13.06875,6,6,9,TS46416
C24,2012,9,106,7.038888889,8.726470588,9.55,12.54375,16.7375,0,7,5,TS46419
EX62F,2013,8,129,9.14375,10.29,12.5375,13.06875,14.65,0,7,2,TS46419
SW35,2012,9,100,6.8,8.215,9.8,9.5,17.1125,0,9,6,TS46421
SW38,2012,7,114,8.192857143,9.235,13.7,16.09375,11.83125,0,7,4,TS46427
W75,2012,8,117,9.25,9.077777778,15.53125,14.0375,12.2875,0,7,5,TS46455
O54,2018,10,113,8.685,12.35714286,12.7625,15.6875,16.19375,9,9,10,TS46624
SW4,2017,7,110,8.185714286,10.435,13.14375,16.88125,14.19375,6,6,6,TS46694
B52,2015,8,113,8.6375,10.68928571,9.9,11.7,11.90625,5,7,7,TS46854
B53,2016,9,127,14.75,11.46923077,12.8875,16.43125,15.14375,0,5,8,TS46854
EX26,2016,7,115,5.692857143,12.365625,11.94375,12.33125,14.425,7,7,6,TS46864
C110,2013,7,116,7.685714286,11.05243902,13.6,14.35625,14.725,3,5,4,TS47014
C7,2014,4,98,9.425,9.671875,10.73125,11.6875,13.53125,3,3,5,TS47014
C10,2015,4,105,10.0375,8.583333333,10.7,11.13125,11.00625,2,2,4,TS47014
SW44,2013,3,119,8.2,10.238,11.15625,12.64375,13.13125,2,2,3,TS47015
P19,2014,4,106,8.3625,10.906,14.09375,12.26875,13.375,4,4,2,TS47015
CP21,2013,7,131,8.735714286,10.721875,12.48125,12.9,14.75625,6,6,5,TS47057
CP12,2014,11,110,11.27727273,11.10769231,13.53125,12.81875,13.2375,9,11,6,TS47057
CP1,2015,8,115,7.93125,10.98666667,10.83125,11.1,12.08125,8,8,7,TS47057
EX67,2015,8,106,9.39375,9.4,11.0375,10.50625,11.2125,8,8,6,TS47124
SW37,2014,9,107,9.883333333,NA,NA,NA,NA,8,8,3,TS47130
SW38,2015,9,110,9.022222222,10.28666667,10.24375,11.4,11.35,8,9,5,TS47130
O60,2014,10,98,9.21,10.509375,10.8,12.2875,13.90625,2,8,3,TS47132
CP37,2014,8,100,9.25,10.509375,10.8,12.2875,13.90625,8,8,3,TS47133
CP36,2015,10,99,10.15,8.635714286,10.1625,11.33125,10.9375,9,9,5,TS47133
CP35,2016,7,106,7.614285714,10.20384615,12.25625,12.50625,15.15625,7,7,4,TS47133
O37,2014,10,109,10.655,11.21428571,12.80625,13.3125,13.35625,3,9,5,TS47165
MP59,2014,9,104,9.344444444,10.78571429,11.81875,14.09375,12.26875,7,9,5,TS47198
MP60,2015,9,105,9.666666667,9.328571429,11.16875,9.95625,11.59375,8,9,4,TS47198
MP64,2016,8,107,7.4,10.04210526,11.93125,12.2,12.775,0,8,4,TS47198
C37,2014,7,101,9.157142857,10.509375,10.8,12.2875,13.90625,7,7,6,TS47200
C37,2015,9,105,9.666666667,9.520588235,11.33125,10.9375,10.66875,0,9,4,TS47200
SW34,2015,9,109,9.077777778,9.525,11.13125,11.00625,10.9625,9,9,6,TS47205
EX79,2014,7,108,9.992857143,11.10277778,12.80625,13.3125,13.35625,7,7,8,TS47208
C24A,2014,8,101,8.95625,10.57,10.8,12.2875,13.90625,3,8,5,TS47220
O45,2014,8,109,10.3875,11.23,12.2875,13.90625,12.96875,7,7,7,TS47230
CP25,2014,8,110,10.9,11.15,14.09375,12.26875,13.375,4,4,7,TS47257
CP25,2015,8,105,9.525,9.339285714,11.39375,9.9,11.7,7,7,6,TS47257
SW49A,2015,6,111,9.991666667,9.690625,10.9625,11.1875,11.10625,5,5,3,TS47266
SW49A,2016,7,128,15.73571429,11.50357143,12.8875,16.43125,15.14375,3,5,3,TS47266
SW49,2017,6,102,9.116666667,9.097826087,12.475,13.64375,16.9125,4,6,4,TS47266
SW53,2018,9,125,12.8,12.82307692,16.8125,15.38125,14.9375,6,6,4,TS47266
O46,2015,8,112,8.80625,10.40294118,10.50625,11.2125,12.2375,8,8,7,TS47411
O29,2016,8,129,14.09375,11.8,12.775,17.05,14.85625,4,7,6,TS47411
O47,2017,9,109,7.877777778,10.196875,13.2125,16.04375,15.29375,7,8,6,TS47411
O47,2018,8,127,12.1625,13.61071429,17.3625,15.075,15.1,6,6,6,TS47411
W92,2015,8,107,9.3875,9.3,11.0375,10.50625,11.2125,7,8,5,TS47459
W104,2016,7,113,5.971428571,11.846875,11.2625,12.26875,13.4,0,7,3,TS47459
CP4,2014,9,105,9.522222222,10.95666667,11.4,14.66875,12.25625,5,5,3,TS47464
EX61,2015,8,108,9.69375,9.267857143,11.025,10.83125,11.1,6,6,6,TS47469
EX6,2015,10,110,8.965,10.54,9.9,11.7,11.90625,10,10,5,TS47476
EX5,2016,9,119,8.822222222,13.41785714,12.2,12.775,17.05,5,8,5,TS47476
EX6,2017,9,104,9.077777778,9.253125,11.44375,13.14375,16.88125,8,8,5,TS47476
EX4,2018,9,120,12.06666667,12.37352941,16.24375,15.83125,15.0625,5,5,4,TS47476
SW44,2015,5,115,8.03,NA,NA,NA,NA,0,NA,4,TS47477
P22,2016,6,128,16.36666667,11.80357143,12.6625,15.64375,15.5625,5,6,5,TS47477
P19,2017,6,112,7.066666667,10.41176471,12.9125,16.75625,14.8125,6,6,3,TS47477
EX62C,2013,8,131,8.93125,10.78214286,12.6625,12.86875,14.8125,6,7,2,TS47562
O76,2013,4,131,8.7375,9.715384615,11.35625,12.71875,13.6,3,3,4,TS47597
SW105,2015,8,110,9.3125,9.863333333,10.9625,11.1875,11.10625,4,8,5,TS47606
O25,2015,9,107,9.705555556,9.961111111,10.24375,11.4,11.35,0,8,4,TS47627
EX70,2017,7,100,9.164285714,8.286666667,10.9875,11.54375,13.4875,6,7,4,TS47630
EX70,2018,10,112,9.13,11.96538462,11.90625,15.61875,16.5625,10,10,4,TS47630
EX70,2019,8,91,7.03125,9.984210526,9.63125,8.44375,11.31875,8,8,6,TS47630
O63,2017,8,97,9.7875,8.45,10.9875,11.54375,13.4875,8,8,5,TS47631
O60,2017,9,100,8.788888889,8.242307692,10.9875,11.54375,13.4875,9,9,4,TS47633
O61,2018,10,103,13.34,9.2125,13.26875,11.0625,14.41875,8,9,3,TS47633
SW5,2017,9,100,8.788888889,8.653333333,10.28125,12.99375,14.25625,8,9,3,TS47641
EX60,2017,9,97,9.772222222,8.710526316,10,13.31875,15.1625,8,9,6,TS47643
SW55,2017,5,104,8.63,8.66875,10,13.31875,15.1625,0,4,4,TS47645
SW65,2017,6,102,9.116666667,8.822222222,10.45,13.2125,16.04375,0,6,5,TS47647
SW66,2019,7,104,10.62142857,11.06,8.44375,11.31875,13.21875,5,5,3,TS47647
MP97,2017,7,106,8.907142857,8.873076923,10.45,13.2125,16.04375,7,7,2,TS47648
SW134,2017,7,102,8.764285714,7.854545455,10.44375,10.98125,12.85625,7,7,6,TS47649
SW12,2017,7,100,9.164285714,8.973809524,10.98125,12.85625,16.9875,2,5,6,TS47670
SW116,2017,7,103,8.457142857,9.085294118,10.575,12.9125,16.75625,7,7,10,TS47672
W80,2019,10,108,12.77,8.866666667,10.21875,12.20625,13.6,10,10,6,TS47681
W74,2020,9,109,11.12777778,10.52692308,9.575,14.28125,15.65,8,9,5,TS47681
W80,2021,7,115,7.078571429,9.036666667,10.5375,11.7125,15.90625,7,7,5,TS47681
EX78,2015,8,105,9.525,9.415625,11.0375,10.50625,11.2125,4,8,3,TS47732
MP34A,2019,9,98,6.594444444,11.809375,8.55625,10.40625,12.45,8,8,4,TS47903
MP96,2020,9,115,10.13333333,10.4625,11.4125,15.28125,14.5,7,9,4,TS47904
MP24,2021,8,106,7.78125,7.273333333,10.6625,10.5375,11.7125,8,8,3,TS47926
EX55,2021,8,106,7.78125,7.440625,11.025,10.325,12.3875,5,5,4,TS70792
B89,2015,7,123,11.10714286,10.89642857,11.59375,12.06875,12.4,0,5,8,TT14899
C151,2022,9,104,11.46111111,9.996153846,13.13125,14.45,13.4125,7,8,4,TV26549
CP41,2015,5,103,10.35,8.825,10.025,11.025,10.83125,5,5,4,TV43925
B62A,2016,6,131,12.86666667,11.8,12.775,17.05,14.85625,5,6,7,TV44016
B62A,2017,7,101,9.071428571,8.822222222,10.45,13.2125,16.04375,0,7,7,TV44016
W34,2017,8,107,8.8125,9.038461538,10.98125,12.85625,16.9875,0,7,5,TV44021
C57,2016,7,113,5.971428571,11.84,11.5625,12.2875,13.0625,7,7,4,TV44028
C39,2017,9,100,8.788888889,8.242307692,10.9875,11.54375,13.4875,9,9,5,TV44028
MP65,2016,6,115,5.633333333,12.37,11.2625,12.26875,13.4,0,6,4,TV44031
MP77,2016,8,125,14.61875,12.375,12.15,13.94375,16.5625,3,7,4,TV44045
MP2,2017,8,101,8.76875,8.653333333,10.28125,12.99375,14.25625,7,7,4,TV44174
C139,2016,7,107,7.657142857,9.344444444,13.125,12.4125,12.6625,0,7,4,TV44180
MP63,2016,7,107,7.657142857,9.344444444,13.125,12.4125,12.6625,3,6,6,TV44209
C53,2018,9,111,10.05555556,11.309375,12.325,15.65,16.31875,9,9,5,TV44267
B81,2019,8,114,10.31875,8.953846154,11.825,13.075,14.3375,8,8,5,TV44280
CP29,2019,9,102,9.3,10.771875,8.69375,11.825,13.075,7,7,6,TV44285
EX11,2023,7,112,8.142857143,12.26333333,11.76875,13.26875,12.94375,7,7,3,TV44286
MP15,2019,11,96,6.959090909,11.86,8.6625,10.21875,12.20625,11,11,2,TV44287
P5,2019,7,101,6.65,11.95666667,8.55625,10.40625,12.45,7,7,5,TV44297
P5,2022,7,107,11.00714286,11.05277778,14.25,13.73125,11.7875,6,6,4,TV44297
W105,2019,8,105,12.46875,10.23571429,8.69375,11.825,13.075,8,8,4,TV44310
EX5A,2018,9,112,9.277777778,11.62,12.325,15.65,16.31875,9,9,5,TV44349
EX6,2019,10,89,7.265,9.984210526,9.63125,8.44375,11.31875,9,9,6,TV44349
W64,2018,9,113,8.533333333,12.05625,12.73125,16.24375,15.83125,8,8,4,TV44366
W64,2019,8,98,6.21875,11.56470588,8.55625,10.40625,12.45,7,7,6,TV44366
W63,2020,8,107,10.9,10.375,10.575,12.45625,15.275,6,7,4,TV44366
W64,2021,6,112,8.216666667,7.569230769,11.175,10.1,13.26875,6,6,6,TV44366
W64,2022,8,104,11.53125,10.07857143,13.13125,14.45,13.4125,7,7,5,TV44366
EX21,2018,8,114,8.275,12.05333333,12.7625,15.6875,16.19375,8,8,6,TV44396
O30,2017,9,106,8.816666667,9.196875,12.475,13.64375,16.9125,7,8,7,TV44397
SW33,2018,8,110,11.43125,10.85357143,11.2125,13.49375,17.325,7,7,5,TV44405
O64,2017,6,111,7.858333333,9.578571429,12.475,13.64375,16.9125,6,6,4,TV44453
O78A,2017,8,106,8.86875,9.161764706,12.475,13.64375,16.9125,7,7,4,TV44454
O75,2018,11,119,11.52272727,12.08666667,15.6875,16.19375,15.175,9,9,3,TV44454
C9A,2018,6,112,10.44166667,10.775,11.75625,12.73125,16.24375,6,6,3,TV44460
O94,2018,9,113,8.533333333,11.93214286,12.325,15.65,16.31875,8,8,5,TV44468
O94,2019,7,101,6.65,12.02142857,8.6625,10.21875,12.20625,7,7,5,TV44468
O95,2020,8,107,10.9,10.4,10.84375,11.4125,15.28125,7,7,7,TV44468
O94,2021,5,112,8.24,8.380555556,10.55625,10.5875,15.425,2,2,5,TV44468
O116,2022,6,108,10.69166667,10.50666667,13.30625,14.84375,12.2,6,6,5,TV44468
O52,2020,8,102,10.05,10.49411765,11.4875,10.09375,15.39375,8,8,5,TV44478
O48,2021,7,105,7.321428571,7.367647059,10.6625,10.5375,11.7125,2,7,5,TV44478
O48,2018,8,109,12.75625,10.703125,11.0625,14.41875,17.3625,8,8,5,TV44479
O49,2019,6,104,9.958333333,10.98529412,8.69375,11.825,13.075,5,5,6,TV44479
EX91,2017,9,107,8.35,9.417647059,13.31875,15.1625,16.05,3,3,5,TV44481
EX90,2018,10,115,8.72,12.36333333,13.49375,17.325,15.23125,10,10,7,TV44481
O118,2018,8,119,10.45625,12.16538462,13.49375,17.325,15.23125,8,8,7,TV44506
O61,2019,9,94,7.144444444,10.37272727,8.2875,11.1,13.13125,7,8,3,TV44507
O6,2018,7,112,9.942857143,10.97666667,11.375,15.125,17.06875,7,7,3,TV44565
SW112,2019,8,99,6.275,11.809375,8.55625,10.40625,12.45,7,7,7,TV44568
O23,2018,6,115,7.808333333,11.62,12.325,15.65,16.31875,6,6,5,TV44576
O68,2018,8,114,8.275,11.96538462,11.90625,15.61875,16.5625,8,8,5,TV44577
C163,2019,6,102,6.933333333,12.15769231,8.74375,9.75,12.125,0,4,6,TV44590
C105,2020,9,103,9.588888889,10.61923077,11.79375,8.55,15.10625,8,8,5,TV44590
O51,2018,11,109,11.15909091,11.29666667,11.90625,15.61875,16.5625,11,11,4,TV44595
SW35,2017,7,109,8.6,9.242857143,11.54375,13.4875,16.89375,5,6,6,TV44646
SW76,2018,11,117,10.42727273,11.95,14.41875,17.3625,15.075,0,11,5,TV44672
SW131,2016,8,127,15.46875,11.44615385,12.6625,15.64375,15.5625,1,8,7,TV44709
SW33,2016,5,114,5.93,11.16842105,11.94375,12.33125,14.425,2,5,6,TV44714
SW32,2017,6,100,9.216666667,8.558823529,10.55625,12.475,13.64375,2,6,4,TV44714
EX68,2017,8,100,9.05625,8.466666667,10.55625,12.475,13.64375,7,7,5,TV44719
B177,2017,5,113,6.47,10.41176471,12.9125,16.75625,14.8125,0,5,7,TV44764
MP11,2017,10,107,8.025,10.435,13.14375,16.88125,14.19375,5,9,3,TV44766
B26,2017,7,111,7.535714286,10.02333333,13.31875,15.1625,16.05,6,6,6,TV44769
B27,2018,8,116,8.025,12.165625,13.49375,17.325,15.23125,6,6,6,TV44769
B27,2019,9,101,8.227777778,11.56666667,8.2875,11.1,13.13125,9,9,5,TV44769
B69,2017,6,119,10.68333333,11.28636364,12.85625,16.9875,14.41875,0,5,5,TV44782
B145,2018,7,116,7.857142857,12.34,12.73125,16.24375,15.83125,7,7,8,TV44782
W8,2017,8,108,8.35625,9.25,12.475,13.64375,16.9125,8,8,5,TV44785
W49,2018,9,117,9.144444444,12.47692308,13.025,16.8125,15.38125,8,8,4,TV44785
CP14A,2017,6,112,7.066666667,10.196875,13.2125,16.04375,15.29375,5,6,6,TV44786
EX75,2017,10,104,9.03,9.007142857,10.98125,12.85625,16.9875,7,7,3,TV44787
O109,2017,10,108,7.755,10.02333333,13.31875,15.1625,16.05,8,9,4,TV44792
O62,2017,10,103,8.975,9.076666667,10.98125,12.85625,16.9875,9,9,5,TV44795
O62,2018,9,112,9.277777778,11.62,12.325,15.65,16.31875,9,9,6,TV44795
C51,2017,8,103,8.66875,9.056666667,10.45,13.2125,16.04375,6,8,6,TV44800
C158,2018,9,109,12.12777778,10.85357143,11.2125,13.49375,17.325,8,9,3,TV44800
O79,2017,9,113,8.166666667,10.90769231,12.9125,16.75625,14.8125,8,8,5,TV44832
O79,2018,9,116,8.611111111,12.53571429,13.025,16.8125,15.38125,8,9,5,TV44832
CP8,2017,7,103,8.457142857,9.147222222,10.98125,12.85625,16.9875,4,4,6,TV44847
SW104,2017,6,109,9.258333333,9.242857143,11.44375,13.14375,16.88125,6,6,4,TV44850
B225,2017,6,109,9.258333333,9.361111111,13.31875,15.1625,16.05,0,5,5,TV44859
B194A,2017,9,102,8.833333333,9.214705882,10.98125,12.85625,16.9875,4,9,4,TV44861
B163,2017,7,100,9.164285714,NA,NA,NA,NA,0,NA,6,TV44867
C52,2017,4,97,10.4,NA,NA,NA,NA,0,NA,2,TV44883
MP80,2017,12,100,8.966666667,9.086666667,10.575,12.9125,16.75625,4,12,4,TV44885
B107,2017,8,111,7.7,10.17307692,12.99375,14.25625,16.575,7,8,4,TV44890
SW117,2016,7,125,14.48571429,12.51785714,12.33125,14.425,16.25625,6,7,7,TV44933
W99A,2019,8,111,11.90625,9.032142857,11.1,13.13125,14.20625,6,6,7,TW41522
W63,2019,10,109,12.425,8.969230769,10.74375,12.75,14.4375,7,7,4,TW41530
W64,2020,8,107,10.9,10.375,10.575,12.45625,15.275,0,5,5,TW41530
EX49A,2020,6,115,10.53333333,10.20333333,11.4125,15.28125,14.5,5,5,6,TW41549
W71,2019,9,113,10.76111111,8.833333333,11.31875,13.21875,14.19375,9,9,6,TW41550
W68,2020,10,105,10.165,10.45833333,11.4875,10.09375,15.39375,9,9,5,TW41550
EX76,2021,8,112,7.85,8.808333333,10.325,12.3875,16.01875,5,5,8,TW41644
B171,2022,9,110,9.911111111,11.69333333,14.45,13.4125,11.8875,3,9,4,TW41729
SW28,2022,8,115,9.0875,13.23666667,14.60625,11.89375,13.3625,8,8,4,TW41730
SW28,2023,9,111,8.605555556,12.24333333,11.925,13.39375,12.7625,8,8,5,TW41730
SW49,2023,9,105,9.522222222,10.91666667,11.5125,13.21875,13,2,4,3,TW41765
SW47,2023,6,111,7.608333333,11.72647059,11.76875,13.26875,12.94375,6,6,5,TW41767
MP70,2023,9,111,8.605555556,12.31071429,11.76875,13.26875,12.94375,9,9,6,TW41769
SW45,2023,10,113,9.56,12.09,12.4625,13.08125,13.2625,9,9,6,TW41771
EX76,2023,8,111,8.19375,12.0547619,13.21875,13,14.39375,8,8,6,TW41773
EX73A,2023,7,112,8.142857143,12.0547619,13.21875,13,14.39375,7,7,3,TW41774
SW5,2023,9,115,9.85,12.23235294,13.21875,12.9875,15.30625,7,8,3,TW41776
SW6,2023,7,121,12.35714286,12.36785714,13.26875,12.94375,16.35625,7,7,5,TW41777
P12,2023,8,112,8.6125,12.17045455,13.26875,12.94375,16.35625,8,8,6,TW41778
SW76,2023,9,119,12.17222222,12.36785714,13.26875,12.94375,16.35625,9,9,6,TW41779
P18,2023,10,117,11.45,12.41875,13.39375,12.7625,17.4,8,9,6,TW41781
MP37,2020,8,107,10.9,10.375,10.575,12.45625,15.275,8,8,4,TW41801
W23,2021,9,110,8.416666667,8.45,10.55625,10.5875,15.425,8,8,4,TW41819
W23,2022,9,109,10.00555556,11.4,14.25,13.59375,11.8875,9,9,3,TW41819
W18,2020,8,108,11.09375,10.18461538,10.575,12.45625,15.275,7,7,4,TW41822
W17,2021,9,113,7.511111111,8.876923077,10.55625,10.5875,15.425,9,9,5,TW41822
W17,2022,9,108,10.42777778,10.70384615,13.51875,14.60625,11.89375,7,8,6,TW41822
W51,2020,11,105,10.36363636,10.19583333,10.84375,11.4125,15.28125,0,9,4,TW41830
C131,2020,9,105,9.866666667,10.52857143,10.84375,11.4125,15.28125,9,9,4,TW41838
O74,2022,11,92,7.509090909,10.75588235,10.425,13.20625,14.75,3,10,5,TW41853
SW119,2020,8,103,9.525,10.61785714,11.79375,8.55,15.10625,0,7,6,TW41854
SW114,2021,3,100,3.85,7.106818182,8.8125,10.74375,9.90625,0,3,5,TW41854
SW115,2022,9,103,11.64444444,10.07857143,13.13125,14.45,13.4125,0,9,5,TW41854
O109,2020,4,110,11.15,10.68809524,10.09375,15.39375,15.0625,2,2,5,TW41858
O112,2021,7,106,7.664285714,8.005263158,10.98125,9.9625,14.1875,7,7,5,TW41858
O109,2022,8,104,11.53125,10.56764706,13.30625,14.84375,12.2,7,8,6,TW41858
O86,2020,8,113,11.03125,11.04583333,8.55,15.10625,16.04375,7,8,7,TW41860
O86,2021,9,114,7.294444444,9.53125,10.1,13.26875,16.03125,7,7,7,TW41860
O87,2022,9,107,10.82222222,10.77,13.88125,14.15,11.85,9,9,7,TW41860
O87,2023,10,120,12.415,12.1625,13.26875,12.94375,16.35625,5,5,7,TW41860
O53,2020,8,111,11.575,10.4875,9.575,14.28125,15.65,7,7,4,TW41866
O80,2020,8,109,11.14375,10.89333333,8.9875,14.8125,15.81875,7,7,9,TW41868
O27A,2020,10,111,11.005,10.39285714,10.09375,15.39375,15.0625,0,9,2,TW41870
CP22,2020,10,108,11.08,10.88214286,8.9875,14.8125,15.81875,6,10,6,TW41875
CP20,2021,8,108,8.55625,7.91875,10.98125,9.9625,14.1875,6,8,6,TW41875
CP19,2022,9,107,10.82222222,11.14411765,14.25,13.59375,11.8875,9,9,6,TW41875
EX60,2021,8,109,8.575,8.380555556,10.55625,10.5875,15.425,7,8,5,TW41877
EX60,2022,8,102,11.70625,9.943333333,12.975,14.25,13.59375,7,7,6,TW41877
W24,2020,9,106,10.63888889,10.45833333,11.4875,10.09375,15.39375,9,9,6,TW41884
B198,2020,8,110,11.48125,10.52692308,9.575,14.28125,15.65,0,8,7,TW41886
B150,2020,7,111,11.60714286,10.52692308,9.575,14.28125,15.65,3,5,4,TW41887
W103,2020,6,115,10.53333333,10.39285714,10.09375,15.39375,15.0625,1,5,3,TW41888
W100,2021,8,106,7.78125,7.264285714,10.1625,10.50625,11.23125,5,5,3,TW41888
W103,2022,10,103,11.57,10.34,13.20625,14.75,12.7875,6,6,4,TW41888
W92,2020,6,111,11.70833333,10.56428571,9.575,14.28125,15.65,5,5,4,TW41889
W92,2021,6,101,4.95,7.523529412,8.08125,10.98125,9.9625,4,5,3,TW41889
O66,2021,10,98,5.42,7.680555556,9.23125,10.79375,10.03125,0,9,3,TW41895
O105,2020,7,110,11.55,10.56428571,9.575,14.28125,15.65,6,7,6,TW41898
O107,2021,7,108,8.6,7.728125,11.175,10.1,13.26875,5,5,5,TW41898
EX18,2020,6,110,11.63333333,10.68333333,9.575,14.28125,15.65,6,6,7,TW41900
W11,2023,7,120,11.81428571,12.49444444,13.11875,13.125,18.58125,6,7,6,TW70317
SW3,2020,9,106,10.63888889,10.375,10.575,12.45625,15.275,1,1,4,TW77002
EX35,2020,8,107,10.9,10.52,10.1125,13.66875,15.2375,8,8,4,TW77003
O93,2020,10,108,11.08,10.52692308,9.575,14.28125,15.65,6,7,4,TW77013
O76,2020,6,112,11.85833333,10.52692308,9.575,14.28125,15.65,6,6,5,TW77014
O77,2020,9,110,11.46666667,10.4875,9.575,14.28125,15.65,9,9,4,TW77015
O77,2021,7,109,8.721428571,7.613333333,11.175,10.1,13.26875,6,6,7,TW77015
O77,2022,8,106,11.26875,10.66875,13.51875,14.60625,11.89375,0,7,3,TW77015
O75,2023,8,110,7.84375,11.97352941,11.925,13.39375,12.7625,7,8,3,TW77015
SW128,2020,8,110,11.48125,10.52692308,9.575,14.28125,15.65,8,8,7,TW77016
O75D,2021,10,108,8.41,8.103333333,10.74375,9.90625,15.0125,3,7,3,TW77016
P17,2020,9,109,11.12777778,10.52692308,9.575,14.28125,15.65,4,4,4,TW77017
B161,2020,9,105,9.866666667,10.52857143,10.84375,11.4125,15.28125,8,8,6,TW77018
SW12,2022,9,100,11.1,9.873333333,12.6,14.25,13.73125,8,8,4,TW77023
SW82,2020,8,110,11.48125,10.52692308,9.575,14.28125,15.65,8,8,5,TW77050
B57,2020,9,109,11.12777778,10.87,8.55,15.10625,16.04375,9,9,6,TW77051
SW2,2020,9,111,11.19444444,10.82307692,8.55,15.10625,16.04375,9,9,6,TW77052
SW3,2021,6,117,6.733333333,9.68,10.5875,15.425,16.81875,6,6,5,TW77052
EX78,2022,9,108,10.42777778,11.271875,14.25,13.59375,11.8875,9,9,4,TW77052
B31,2020,7,114,10.86428571,10.70384615,8.89375,15.40625,15.69375,7,7,7,TW77053
B14,2021,5,120,6.9,9.980555556,10.5875,15.425,16.81875,5,5,5,TW77053
B31,2022,6,114,8.883333333,12,14.25,13.59375,11.8875,6,6,4,TW77053
SW18,2021,8,109,8.575,8.223529412,10.79375,10.03125,15.2125,5,8,5,TW77069
C62,2021,6,109,8.8,7.178571429,10.6625,10.5375,11.7125,3,3,5,TW77111
C62,2022,6,96,7.333333333,11.115625,9.4125,13.13125,14.45,6,6,6,TW77111
EX62C,2021,7,119,6.564285714,9.997368421,11.7125,15.90625,16.8125,7,7,3,TW77115
