Date,day,month,year,min,max
15/01/1982,15,1,1982,-12.7,4.1
16/01/1982,16,1,1982,-6.4,6.8
17/01/1982,17,1,1982,2.1,6.6
18/01/1982,18,1,1982,3.2,8.2
19/01/1982,19,1,1982,3.6,7.7
20/01/1982,20,1,1982,4.3,8.3
21/01/1982,21,1,1982,2.4,8.9
22/01/1982,22,1,1982,2.4,7.3
23/01/1982,23,1,1982,2.4,7.8
24/01/1982,24,1,1982,-0.4,8.1
25/01/1982,25,1,1982,1,10
26/01/1982,26,1,1982,5.2,7.8
27/01/1982,27,1,1982,1.2,6
28/01/1982,28,1,1982,0,9.5
29/01/1982,29,1,1982,5.2,11
30/01/1982,30,1,1982,8.1,10
31/01/1982,31,1,1982,7.3,10.7
01/02/1982,1,2,1982,6.3,8.6
02/02/1982,2,2,1982,5.7,8.8
03/02/1982,3,2,1982,1.6,7
04/02/1982,4,2,1982,3,10.4
05/02/1982,5,2,1982,4.4,11.1
06/02/1982,6,2,1982,6.4,10.5
07/02/1982,7,2,1982,1.4,7.4
08/02/1982,8,2,1982,0.4,9.8
09/02/1982,9,2,1982,2.3,13.4
10/02/1982,10,2,1982,5.8,10.8
11/02/1982,11,2,1982,6.3,9.3
12/02/1982,12,2,1982,2.3,10.5
13/02/1982,13,2,1982,5.9,10.3
14/02/1982,14,2,1982,0.5,7.6
15/02/1982,15,2,1982,0.7,5.3
16/02/1982,16,2,1982,0.5,4.3
17/02/1982,17,2,1982,0.3,2.6
18/02/1982,18,2,1982,0.4,4.7
19/02/1982,19,2,1982,1.4,4.4
20/02/1982,20,2,1982,-1.8,2.3
21/02/1982,21,2,1982,-1.7,4.9
22/02/1982,22,2,1982,-2.1,4.5
23/02/1982,23,2,1982,-3.9,4.3
24/02/1982,24,2,1982,-3.3,6
25/02/1982,25,2,1982,0.4,6
26/02/1982,26,2,1982,2.1,9.1
27/02/1982,27,2,1982,2.2,10.5
28/02/1982,28,2,1982,4.9,11.8
01/03/1982,1,3,1982,6.3,8.5
02/03/1982,2,3,1982,3.7,11.2
03/03/1982,3,3,1982,6,9.6
04/03/1982,4,3,1982,4.2,8.7
05/03/1982,5,3,1982,-2,9.4
06/03/1982,6,3,1982,-0.2,8.3
07/03/1982,7,3,1982,3.6,8
08/03/1982,8,3,1982,-0.3,7.2
09/03/1982,9,3,1982,0.1,9.4
10/03/1982,10,3,1982,2.9,11
11/03/1982,11,3,1982,1.9,8.2
12/03/1982,12,3,1982,3.4,7
13/03/1982,13,3,1982,1.2,9.2
14/03/1982,14,3,1982,3.9,10.1
15/03/1982,15,3,1982,5.2,7.1
16/03/1982,16,3,1982,1.5,7.8
17/03/1982,17,3,1982,2.3,8.5
18/03/1982,18,3,1982,3.5,8.8
19/03/1982,19,3,1982,1.9,7.1
20/03/1982,20,3,1982,3,7.5
21/03/1982,21,3,1982,1.8,7.4
22/03/1982,22,3,1982,3.8,11.2
23/03/1982,23,3,1982,0.4,12.1
24/03/1982,24,3,1982,0.7,13.5
25/03/1982,25,3,1982,0.3,15
26/03/1982,26,3,1982,0.7,16
27/03/1982,27,3,1982,0.6,14.7
28/03/1982,28,3,1982,2.1,12.3
29/03/1982,29,3,1982,3.8,8.6
30/03/1982,30,3,1982,2.3,8.2
31/03/1982,31,3,1982,2.2,9.6
01/04/1982,1,4,1982,2.9,9.6
02/04/1982,2,4,1982,2.7,11.4
03/04/1982,3,4,1982,2.8,14.2
04/04/1982,4,4,1982,6.2,15.9
05/04/1982,5,4,1982,6.3,16
06/04/1982,6,4,1982,8.4,12.2
07/04/1982,7,4,1982,7.9,13.9
08/04/1982,8,4,1982,3.5,8.1
09/04/1982,9,4,1982,1.2,8.8
10/04/1982,10,4,1982,4.5,10.8
11/04/1982,11,4,1982,2.4,8.6
12/04/1982,12,4,1982,1.5,8.7
13/04/1982,13,4,1982,1.1,9.6
14/04/1982,14,4,1982,1.1,13.3
15/04/1982,15,4,1982,2,15.6
16/04/1982,16,4,1982,5,14.9
17/04/1982,17,4,1982,2.6,12.5
18/04/1982,18,4,1982,2.1,13.3
19/04/1982,19,4,1982,2,13.3
20/04/1982,20,4,1982,1.4,14.9
21/04/1982,21,4,1982,5.3,15.3
22/04/1982,22,4,1982,4.3,15.4
23/04/1982,23,4,1982,6.7,12.9
24/04/1982,24,4,1982,6.7,14.2
25/04/1982,25,4,1982,6.1,15.2
26/04/1982,26,4,1982,6.5,14.8
27/04/1982,27,4,1982,5.5,16.3
28/04/1982,28,4,1982,6.7,15.1
29/04/1982,29,4,1982,7.3,11.3
30/04/1982,30,4,1982,5.2,12.3
01/05/1982,1,5,1982,6.6,10.2
02/05/1982,2,5,1982,3.3,11.1
03/05/1982,3,5,1982,4.6,11.3
04/05/1982,4,5,1982,2.6,10.2
05/05/1982,5,5,1982,-0.5,11.3
06/05/1982,6,5,1982,1.1,11
07/05/1982,7,5,1982,2.8,11.1
08/05/1982,8,5,1982,1.5,12.8
09/05/1982,9,5,1982,1.9,14.9
10/05/1982,10,5,1982,2.5,15.2
11/05/1982,11,5,1982,3.1,17.8
12/05/1982,12,5,1982,6.4,20.2
13/05/1982,13,5,1982,9.3,23.2
14/05/1982,14,5,1982,5.9,22.6
15/05/1982,15,5,1982,8.3,22.9
16/05/1982,16,5,1982,8.8,19.6
17/05/1982,17,5,1982,6.2,17.2
18/05/1982,18,5,1982,5.4,17.7
19/05/1982,19,5,1982,6.9,16.3
20/05/1982,20,5,1982,10.5,16.6
21/05/1982,21,5,1982,9.9,18.1
22/05/1982,22,5,1982,11.1,17
23/05/1982,23,5,1982,8.7,14.5
24/05/1982,24,5,1982,9.1,16.5
25/05/1982,25,5,1982,11.9,17.6
26/05/1982,26,5,1982,8.3,19.3
27/05/1982,27,5,1982,10.1,16.5
28/05/1982,28,5,1982,7.9,17.8
29/05/1982,29,5,1982,7.1,21.5
30/05/1982,30,5,1982,8.6,22.4
31/05/1982,31,5,1982,10.6,24.2
01/06/1982,1,6,1982,12.6,24.3
02/06/1982,2,6,1982,11.2,25.2
03/06/1982,3,6,1982,12.7,24.7
04/06/1982,4,6,1982,13.8,26.7
05/06/1982,5,6,1982,14.8,27.7
06/06/1982,6,6,1982,15.1,23.7
07/06/1982,7,6,1982,12.9,22.1
08/06/1982,8,6,1982,13,23
09/06/1982,9,6,1982,14.7,23
10/06/1982,10,6,1982,11.3,18.7
11/06/1982,11,6,1982,11.5,18.1
12/06/1982,12,6,1982,10.5,17.3
13/06/1982,13,6,1982,8.4,14.7
14/06/1982,14,6,1982,7.4,15.9
15/06/1982,15,6,1982,7.2,16.4
16/06/1982,16,6,1982,10.4,19.2
17/06/1982,17,6,1982,10.1,21.3
18/06/1982,18,6,1982,10.8,15.7
19/06/1982,19,6,1982,10.5,16.8
20/06/1982,20,6,1982,9.7,20
21/06/1982,21,6,1982,11.2,14.6
22/06/1982,22,6,1982,11.2,16.3
23/06/1982,23,6,1982,10.1,16.8
24/06/1982,24,6,1982,11.6,18.7
25/06/1982,25,6,1982,11.9,17.4
26/06/1982,26,6,1982,10.8,17.4
27/06/1982,27,6,1982,10.8,18.8
28/06/1982,28,6,1982,11.2,17.5
29/06/1982,29,6,1982,10.8,17.9
30/06/1982,30,6,1982,10.4,19.1
01/07/1982,1,7,1982,12.5,18.3
02/07/1982,2,7,1982,12.4,17.5
03/07/1982,3,7,1982,10.7,18.4
04/07/1982,4,7,1982,10.1,16.9
05/07/1982,5,7,1982,10.2,19.5
06/07/1982,6,7,1982,12.6,20.6
07/07/1982,7,7,1982,10.4,22.5
08/07/1982,8,7,1982,13,26.4
09/07/1982,9,7,1982,14.6,24.9
10/07/1982,10,7,1982,13.1,22
11/07/1982,11,7,1982,13,25.2
12/07/1982,12,7,1982,13.4,17.8
13/07/1982,13,7,1982,12.6,24.9
14/07/1982,14,7,1982,12.9,20.9
15/07/1982,15,7,1982,13.6,17.6
16/07/1982,16,7,1982,10.4,18.2
17/07/1982,17,7,1982,9,20.5
18/07/1982,18,7,1982,12.9,20.8
19/07/1982,19,7,1982,10.5,22.5
20/07/1982,20,7,1982,10,21.4
21/07/1982,21,7,1982,12.9,21.1
22/07/1982,22,7,1982,10.3,19
23/07/1982,23,7,1982,11.8,17.3
24/07/1982,24,7,1982,12.6,18.9
25/07/1982,25,7,1982,12.5,22.3
26/07/1982,26,7,1982,13.2,21.5
27/07/1982,27,7,1982,8.9,19.4
28/07/1982,28,7,1982,9.6,20.9
29/07/1982,29,7,1982,11.1,23
30/07/1982,30,7,1982,12.2,25.6
31/07/1982,31,7,1982,14.4,23.5
01/08/1982,1,8,1982,15.4,23.4
02/08/1982,2,8,1982,15.4,24.4
03/08/1982,3,8,1982,15,26.9
04/08/1982,4,8,1982,15.1,23.4
05/08/1982,5,8,1982,15.1,22.3
06/08/1982,6,8,1982,15.3,21.6
07/08/1982,7,8,1982,14.3,18.5
08/08/1982,8,8,1982,11.5,22.8
09/08/1982,9,8,1982,13.3,21.1
10/08/1982,10,8,1982,11.6,21.6
11/08/1982,11,8,1982,12.5,22.3
12/08/1982,12,8,1982,12.6,20.6
13/08/1982,13,8,1982,12.3,18.4
14/08/1982,14,8,1982,7.2,19.5
15/08/1982,15,8,1982,11.5,20.6
16/08/1982,16,8,1982,14,18.6
17/08/1982,17,8,1982,10.4,18.3
18/08/1982,18,8,1982,13.7,17.6
19/08/1982,19,8,1982,9.8,16.9
20/08/1982,20,8,1982,8.3,16.4
21/08/1982,21,8,1982,10.4,17.7
22/08/1982,22,8,1982,12.8,18.6
23/08/1982,23,8,1982,10.9,17.1
24/08/1982,24,8,1982,11.6,16.3
25/08/1982,25,8,1982,10.4,17
26/08/1982,26,8,1982,9.8,17.7
27/08/1982,27,8,1982,7.5,17.4
28/08/1982,28,8,1982,6.5,19.1
29/08/1982,29,8,1982,8.6,19.7
30/08/1982,30,8,1982,12.7,17.5
31/08/1982,31,8,1982,8.6,15.8
01/09/1982,1,9,1982,10.3,17.7
02/09/1982,2,9,1982,9.9,18.8
03/09/1982,3,9,1982,7.3,20.5
04/09/1982,4,9,1982,11.5,21
05/09/1982,5,9,1982,11.5,19
06/09/1982,6,9,1982,13.2,17.1
07/09/1982,7,9,1982,11.3,19.6
08/09/1982,8,9,1982,11,17.7
09/09/1982,9,9,1982,9.4,20.1
10/09/1982,10,9,1982,11.6,21.4
11/09/1982,11,9,1982,11.5,18.5
12/09/1982,12,9,1982,11.3,20.9
13/09/1982,13,9,1982,9.1,19.3
14/09/1982,14,9,1982,6,18.8
15/09/1982,15,9,1982,8,20.3
16/09/1982,16,9,1982,9.6,24.2
17/09/1982,17,9,1982,11.3,24.9
18/09/1982,18,9,1982,12.2,25.3
19/09/1982,19,9,1982,13.3,18.5
20/09/1982,20,9,1982,14.8,19.4
21/09/1982,21,9,1982,9.2,14.6
22/09/1982,22,9,1982,4.4,14.4
23/09/1982,23,9,1982,8.3,15.1
24/09/1982,24,9,1982,6.5,15.7
25/09/1982,25,9,1982,8.2,17.7
26/09/1982,26,9,1982,9.2,15.9
27/09/1982,27,9,1982,9.9,15.6
28/09/1982,28,9,1982,7.8,16.1
29/09/1982,29,9,1982,8.6,13.7
30/09/1982,30,9,1982,3.7,15.9
01/10/1982,1,10,1982,6.8,15.9
02/10/1982,2,10,1982,12.1,14.2
03/10/1982,3,10,1982,7,15.5
04/10/1982,4,10,1982,9.5,14.2
05/10/1982,5,10,1982,7.8,11.6
06/10/1982,6,10,1982,7.1,15.1
07/10/1982,7,10,1982,9.1,12.4
08/10/1982,8,10,1982,9.3,12.2
09/10/1982,9,10,1982,8.7,12.3
10/10/1982,10,10,1982,6.5,14
11/10/1982,11,10,1982,4.4,12.1
12/10/1982,12,10,1982,4.9,11.1
13/10/1982,13,10,1982,7,12.5
14/10/1982,14,10,1982,6.2,11.1
15/10/1982,15,10,1982,4.7,12.3
16/10/1982,16,10,1982,4.5,12.4
17/10/1982,17,10,1982,7.4,13.8
18/10/1982,18,10,1982,8.8,14.1
19/10/1982,19,10,1982,7.6,13.9
20/10/1982,20,10,1982,9.2,13.5
21/10/1982,21,10,1982,8.3,10.7
22/10/1982,22,10,1982,6.3,10.5
23/10/1982,23,10,1982,2.1,12
24/10/1982,24,10,1982,-0.2,11.6
25/10/1982,25,10,1982,4.3,13.7
26/10/1982,26,10,1982,7.2,14.9
27/10/1982,27,10,1982,4,12.8
28/10/1982,28,10,1982,3.3,13.6
29/10/1982,29,10,1982,6.3,13.7
30/10/1982,30,10,1982,9.7,13
31/10/1982,31,10,1982,9.5,14.8
01/11/1982,1,11,1982,10.7,15.8
02/11/1982,2,11,1982,9.7,11.6
03/11/1982,3,11,1982,9.3,12.1
04/11/1982,4,11,1982,9.6,12.7
05/11/1982,5,11,1982,10.1,12.2
06/11/1982,6,11,1982,9.4,11
07/11/1982,7,11,1982,7.7,11.5
08/11/1982,8,11,1982,7.9,12.6
09/11/1982,9,11,1982,8.8,12.8
10/11/1982,10,11,1982,7.3,13.6
11/11/1982,11,11,1982,9.9,13.8
12/11/1982,12,11,1982,8.7,11.1
13/11/1982,13,11,1982,3,8.8
14/11/1982,14,11,1982,1.4,5.7
15/11/1982,15,11,1982,0.1,10
16/11/1982,16,11,1982,1,11.1
17/11/1982,17,11,1982,4.2,11.8
18/11/1982,18,11,1982,7,12.4
19/11/1982,19,11,1982,4.8,9.4
20/11/1982,20,11,1982,3.9,10.9
21/11/1982,21,11,1982,6.3,11.5
22/11/1982,22,11,1982,5.1,9.8
23/11/1982,23,11,1982,5.3,10.8
24/11/1982,24,11,1982,4.5,8.6
25/11/1982,25,11,1982,3.3,8.2
26/11/1982,26,11,1982,0.5,6.6
27/11/1982,27,11,1982,-1.9,6
28/11/1982,28,11,1982,-0.4,6.4
29/11/1982,29,11,1982,0,6.1
30/11/1982,30,11,1982,-2.7,3.8
01/12/1982,1,12,1982,-2.3,3.9
02/12/1982,2,12,1982,0.7,4
03/12/1982,3,12,1982,-0.2,6.6
04/12/1982,4,12,1982,0.8,8.6
05/12/1982,5,12,1982,4,8.3
06/12/1982,6,12,1982,-0.3,3.4
07/12/1982,7,12,1982,-1.8,10
08/12/1982,8,12,1982,2.3,6.4
09/12/1982,9,12,1982,2.2,9
10/12/1982,10,12,1982,2.4,5.1
11/12/1982,11,12,1982,0.8,5.3
12/12/1982,12,12,1982,-1,2.2
13/12/1982,13,12,1982,0.1,4.2
14/12/1982,14,12,1982,-2.8,12.4
15/12/1982,15,12,1982,1.2,12.9
16/12/1982,16,12,1982,4.6,5.9
17/12/1982,17,12,1982,1.2,3.7
18/12/1982,18,12,1982,-0.6,6.5
19/12/1982,19,12,1982,-1.5,10.7
20/12/1982,20,12,1982,3.2,6.3
21/12/1982,21,12,1982,4,6.2
22/12/1982,22,12,1982,-0.2,2.3
23/12/1982,23,12,1982,-5.5,7.4
24/12/1982,24,12,1982,-3.6,9.6
25/12/1982,25,12,1982,5.9,10
26/12/1982,26,12,1982,6.3,10
27/12/1982,27,12,1982,6,8.1
28/12/1982,28,12,1982,2.8,6.7
29/12/1982,29,12,1982,2.5,7.2
30/12/1982,30,12,1982,3.8,6.7
31/12/1982,31,12,1982,3.3,8.6
01/01/1983,1,1,1983,4.2,9.5
02/01/1983,2,1,1983,3,11.2
03/01/1983,3,1,1983,3.5,11.5
04/01/1983,4,1,1983,7.6,12.3
05/01/1983,5,1,1983,5.3,13.4
06/01/1983,6,1,1983,9.2,9.6
07/01/1983,7,1,1983,2.8,7.6
08/01/1983,8,1,1983,3,9.9
09/01/1983,9,1,1983,3.7,9.9
10/01/1983,10,1,1983,3.9,11.4
11/01/1983,11,1,1983,7.5,9.3
12/01/1983,12,1,1983,6.5,10.4
13/01/1983,13,1,1983,1.5,7.6
14/01/1983,14,1,1983,1.4,9.4
15/01/1983,15,1,1983,6.7,10.7
16/01/1983,16,1,1983,8.6,10.5
17/01/1983,17,1,1983,6.3,10
18/01/1983,18,1,1983,3.7,5.6
19/01/1983,19,1,1983,0.6,5.3
20/01/1983,20,1,1983,-2.6,6
21/01/1983,21,1,1983,1.3,7
22/01/1983,22,1,1983,3.4,6.6
23/01/1983,23,1,1983,1.8,6.8
24/01/1983,24,1,1983,1,10.2
25/01/1983,25,1,1983,5.1,10.2
26/01/1983,26,1,1983,4.5,11.9
27/01/1983,27,1,1983,6.6,11.9
28/01/1983,28,1,1983,8.1,11.4
29/01/1983,29,1,1983,5.6,8.3
30/01/1983,30,1,1983,1.1,4
31/01/1983,31,1,1983,0,12
01/02/1983,1,2,1983,-0.1,6.1
02/02/1983,2,2,1983,0.1,5.9
03/02/1983,3,2,1983,0.9,4.6
04/02/1983,4,2,1983,-5.8,7.7
05/02/1983,5,2,1983,-3.1,5.7
06/02/1983,6,2,1983,2.8,4.9
07/02/1983,7,2,1983,1.4,3.7
08/02/1983,8,2,1983,-0.5,2.7
09/02/1983,9,2,1983,-3.2,1.8
10/02/1983,10,2,1983,-2.9,1.2
11/02/1983,11,2,1983,-1.9,2.6
12/02/1983,12,2,1983,-1.2,2.9
13/02/1983,13,2,1983,-2.2,1.8
14/02/1983,14,2,1983,-3.2,3.4
15/02/1983,15,2,1983,-1.6,3.1
16/02/1983,16,2,1983,-0.1,3
17/02/1983,17,2,1983,-2.4,3
18/02/1983,18,2,1983,-3.2,5.2
19/02/1983,19,2,1983,-2.4,3.6
20/02/1983,20,2,1983,-1.7,1.9
21/02/1983,21,2,1983,-0.8,3.5
22/02/1983,22,2,1983,-3.4,3.9
23/02/1983,23,2,1983,-4.4,5.4
24/02/1983,24,2,1983,-1.6,5.3
25/02/1983,25,2,1983,1.9,7.6
26/02/1983,26,2,1983,4,10.5
27/02/1983,27,2,1983,4,8.6
28/02/1983,28,2,1983,3.6,7.5
01/03/1983,1,3,1983,0.1,7.6
02/03/1983,2,3,1983,2,7.4
03/03/1983,3,3,1983,4.9,9.7
04/03/1983,4,3,1983,1.8,7.7
05/03/1983,5,3,1983,2,10.1
06/03/1983,6,3,1983,5.5,10.3
07/03/1983,7,3,1983,5.1,9.9
08/03/1983,8,3,1983,-0.6,10.6
09/03/1983,9,3,1983,2,8.7
10/03/1983,10,3,1983,2.3,12.6
11/03/1983,11,3,1983,3.6,9.7
12/03/1983,12,3,1983,5.4,10.5
13/03/1983,13,3,1983,4.9,11.1
14/03/1983,14,3,1983,7.2,9.8
15/03/1983,15,3,1983,0.3,10.4
16/03/1983,16,3,1983,2.2,10.4
17/03/1983,17,3,1983,5.6,13.9
18/03/1983,18,3,1983,8.3,12.4
19/03/1983,19,3,1983,8.4,12
20/03/1983,20,3,1983,5.4,10
21/03/1983,21,3,1983,3.3,8.1
22/03/1983,22,3,1983,1.1,8.8
23/03/1983,23,3,1983,2.9,10
24/03/1983,24,3,1983,2.8,6.6
25/03/1983,25,3,1983,1.4,8.5
26/03/1983,26,3,1983,1.4,7.3
27/03/1983,27,3,1983,3.5,7.7
28/03/1983,28,3,1983,-0.6,8.2
29/03/1983,29,3,1983,2.4,9.1
30/03/1983,30,3,1983,3.6,8.4
31/03/1983,31,3,1983,2.4,8.7
01/04/1983,1,4,1983,1.8,7.8
02/04/1983,2,4,1983,1.3,8.2
03/04/1983,3,4,1983,-1.1,7.1
04/04/1983,4,4,1983,0.4,8.6
05/04/1983,5,4,1983,1.3,8.4
06/04/1983,6,4,1983,1.7,8.4
07/04/1983,7,4,1983,1.4,9.9
08/04/1983,8,4,1983,2.3,9.5
09/04/1983,9,4,1983,0,11.5
10/04/1983,10,4,1983,3.9,10.4
11/04/1983,11,4,1983,3.7,7.7
12/04/1983,12,4,1983,1.2,8.6
13/04/1983,13,4,1983,2.6,10
14/04/1983,14,4,1983,5.1,10.8
15/04/1983,15,4,1983,2.3,14.4
16/04/1983,16,4,1983,1.3,15
17/04/1983,17,4,1983,6,9.6
18/04/1983,18,4,1983,1.5,6.3
19/04/1983,19,4,1983,1.6,6
20/04/1983,20,4,1983,0.4,9.3
21/04/1983,21,4,1983,2.4,11.7
22/04/1983,22,4,1983,4.3,13
23/04/1983,23,4,1983,6.7,13.3
24/04/1983,24,4,1983,1.9,13
25/04/1983,25,4,1983,6.8,12.9
26/04/1983,26,4,1983,5.5,14.7
27/04/1983,27,4,1983,6.7,13.7
28/04/1983,28,4,1983,5.7,13
29/04/1983,29,4,1983,4.8,13
30/04/1983,30,4,1983,4.5,15
01/05/1983,1,5,1983,6.9,10.4
02/05/1983,2,5,1983,5.2,9.7
03/05/1983,3,5,1983,6,12.1
04/05/1983,4,5,1983,3.5,14.4
05/05/1983,5,5,1983,7.9,16.2
06/05/1983,6,5,1983,10.4,17.5
07/05/1983,7,5,1983,9.5,15.1
08/05/1983,8,5,1983,8.9,14
09/05/1983,9,5,1983,6.2,12.3
10/05/1983,10,5,1983,3.3,11.4
11/05/1983,11,5,1983,3.3,12.9
12/05/1983,12,5,1983,5.9,13.1
13/05/1983,13,5,1983,6.7,14.3
14/05/1983,14,5,1983,5.4,14.4
15/05/1983,15,5,1983,5.4,14.9
16/05/1983,16,5,1983,5.3,17.5
17/05/1983,17,5,1983,7.6,14.9
18/05/1983,18,5,1983,6.6,14.4
19/05/1983,19,5,1983,6.5,13.6
20/05/1983,20,5,1983,6.2,13.2
21/05/1983,21,5,1983,5.6,13.5
22/05/1983,22,5,1983,6.3,13.1
23/05/1983,23,5,1983,4.9,14.3
24/05/1983,24,5,1983,9.1,16.5
25/05/1983,25,5,1983,7.5,17.3
26/05/1983,26,5,1983,7.8,14.6
27/05/1983,27,5,1983,6,13.4
28/05/1983,28,5,1983,6.2,10.6
29/05/1983,29,5,1983,6.6,13.4
30/05/1983,30,5,1983,7.4,16
31/05/1983,31,5,1983,8.7,19.4
01/06/1983,1,6,1983,11.2,18.8
02/06/1983,2,6,1983,9.6,17
03/06/1983,3,6,1983,9.9,16.5
04/06/1983,4,6,1983,10.5,18.3
05/06/1983,5,6,1983,10,19.5
06/06/1983,6,6,1983,6.2,18.8
07/06/1983,7,6,1983,10,23.2
08/06/1983,8,6,1983,14.9,20.6
09/06/1983,9,6,1983,12,18.3
10/06/1983,10,6,1983,8.5,17.6
11/06/1983,11,6,1983,11.1,16.1
12/06/1983,12,6,1983,10.3,17.4
13/06/1983,13,6,1983,6.8,16.1
14/06/1983,14,6,1983,9.9,15.9
15/06/1983,15,6,1983,7.5,15.5
16/06/1983,16,6,1983,6.5,15.5
17/06/1983,17,6,1983,8.9,18.1
18/06/1983,18,6,1983,11,19.6
19/06/1983,19,6,1983,7,22.5
20/06/1983,20,6,1983,11.7,23.3
21/06/1983,21,6,1983,10,22.6
22/06/1983,22,6,1983,10.5,22.8
23/06/1983,23,6,1983,12.2,18.4
24/06/1983,24,6,1983,11.2,15.6
25/06/1983,25,6,1983,11.2,20
26/06/1983,26,6,1983,11.3,19
27/06/1983,27,6,1983,10.3,15.2
28/06/1983,28,6,1983,8.3,18.9
29/06/1983,29,6,1983,13.1,19
30/06/1983,30,6,1983,11.1,16.8
01/07/1983,1,7,1983,7.7,19.4
02/07/1983,2,7,1983,12.8,20.4
03/07/1983,3,7,1983,8.8,22.7
04/07/1983,4,7,1983,11.4,24.5
05/07/1983,5,7,1983,11.8,26.2
06/07/1983,6,7,1983,14,24.3
07/07/1983,7,7,1983,15.2,24
08/07/1983,8,7,1983,14.5,26
09/07/1983,9,7,1983,14.5,26.6
10/07/1983,10,7,1983,15.8,24.7
11/07/1983,11,7,1983,13.9,29.1
12/07/1983,12,7,1983,16.1,29.1
13/07/1983,13,7,1983,16.5,28.7
14/07/1983,14,7,1983,15.4,28.6
15/07/1983,15,7,1983,16,28.5
16/07/1983,16,7,1983,15.6,29.2
17/07/1983,17,7,1983,15.5,26.7
18/07/1983,18,7,1983,15.8,23.7
19/07/1983,19,7,1983,13.2,22.1
20/07/1983,20,7,1983,11.9,20.7
21/07/1983,21,7,1983,9.3,23.7
22/07/1983,22,7,1983,11.3,27.7
23/07/1983,23,7,1983,15.4,22.6
24/07/1983,24,7,1983,13.9,21.9
25/07/1983,25,7,1983,15.1,23.4
26/07/1983,26,7,1983,15,25.3
27/07/1983,27,7,1983,15.6,23.2
28/07/1983,28,7,1983,14.3,23.2
29/07/1983,29,7,1983,14.7,26.4
30/07/1983,30,7,1983,14.6,26.3
31/07/1983,31,7,1983,14,23.3
01/08/1983,1,8,1983,12,18
02/08/1983,2,8,1983,9.2,17.2
03/08/1983,3,8,1983,7.7,20.5
04/08/1983,4,8,1983,11.4,21.4
05/08/1983,5,8,1983,11.9,22.1
06/08/1983,6,8,1983,12.3,21.1
07/08/1983,7,8,1983,12.2,22.2
08/08/1983,8,8,1983,12.8,23.4
09/08/1983,9,8,1983,12.8,24.5
10/08/1983,10,8,1983,12.5,23.2
11/08/1983,11,8,1983,11.7,22.4
12/08/1983,12,8,1983,12.1,22.2
13/08/1983,13,8,1983,10.5,23.1
14/08/1983,14,8,1983,11.1,27.5
15/08/1983,15,8,1983,13.8,25.3
16/08/1983,16,8,1983,13.8,21.8
17/08/1983,17,8,1983,15.7,22.3
18/08/1983,18,8,1983,11.6,25.2
19/08/1983,19,8,1983,13.9,28
20/08/1983,20,8,1983,16,23.6
21/08/1983,21,8,1983,14.1,22.8
22/08/1983,22,8,1983,13.8,24.4
23/08/1983,23,8,1983,14.3,23.6
24/08/1983,24,8,1983,15.4,21.1
25/08/1983,25,8,1983,13.9,23.5
26/08/1983,26,8,1983,12.8,24.3
27/08/1983,27,8,1983,10.6,24.1
28/08/1983,28,8,1983,13,18.3
29/08/1983,29,8,1983,9.5,18.6
30/08/1983,30,8,1983,6,21.2
31/08/1983,31,8,1983,8.8,23.4
01/09/1983,1,9,1983,14.2,20
02/09/1983,2,9,1983,9.8,18.9
03/09/1983,3,9,1983,12.9,16.4
04/09/1983,4,9,1983,10.4,20.1
05/09/1983,5,9,1983,12,18.4
06/09/1983,6,9,1983,10.5,17.2
07/09/1983,7,9,1983,6.6,19.5
08/09/1983,8,9,1983,10.9,17
09/09/1983,9,9,1983,11.8,17.3
10/09/1983,10,9,1983,9.6,15
11/09/1983,11,9,1983,9.1,13.4
12/09/1983,12,9,1983,8.7,13.7
13/09/1983,13,9,1983,8.9,14.8
14/09/1983,14,9,1983,10.1,17.8
15/09/1983,15,9,1983,12,16.7
16/09/1983,16,9,1983,11.2,15.6
17/09/1983,17,9,1983,10.7,16.4
18/09/1983,18,9,1983,10.6,16.7
19/09/1983,19,9,1983,10.2,16
20/09/1983,20,9,1983,7.9,14.6
21/09/1983,21,9,1983,8.5,12.5
22/09/1983,22,9,1983,5.9,15.9
23/09/1983,23,9,1983,9.4,20.6
24/09/1983,24,9,1983,12.3,19.4
25/09/1983,25,9,1983,7.1,16.4
26/09/1983,26,9,1983,9.7,19.9
27/09/1983,27,9,1983,13,17.7
28/09/1983,28,9,1983,12.4,18.9
29/09/1983,29,9,1983,11.6,17.5
30/09/1983,30,9,1983,12.1,14.8
01/10/1983,1,10,1983,12.8,16.2
02/10/1983,2,10,1983,12.1,18.7
03/10/1983,3,10,1983,14.1,18.1
04/10/1983,4,10,1983,14.7,20.1
05/10/1983,5,10,1983,11.7,16.8
06/10/1983,6,10,1983,9.9,16.1
07/10/1983,7,10,1983,11.2,14
08/10/1983,8,10,1983,8.5,14.3
09/10/1983,9,10,1983,9.9,15.5
10/10/1983,10,10,1983,10.8,14.3
11/10/1983,11,10,1983,7.5,12.9
12/10/1983,12,10,1983,7.6,15.4
13/10/1983,13,10,1983,10.6,13
14/10/1983,14,10,1983,7.7,13.6
15/10/1983,15,10,1983,6.9,13
16/10/1983,16,10,1983,7.2,12.1
17/10/1983,17,10,1983,8,13.9
18/10/1983,18,10,1983,8.6,15.7
19/10/1983,19,10,1983,8.7,13.2
20/10/1983,20,10,1983,4.8,12
21/10/1983,21,10,1983,2.6,11.3
