box,year,Mother,average_temperature_per1,average_temperature_per2,average_temperature_per3,average_temperature_per4,average_temperature_laying,Hf2_r,peak_food,mismatch
CP20,2021,TW41875,7.91875,10.98125,9.9625,14.1875,8.55625,154,140,14
CP19,2022,TW41875,11.14411765,14.25,13.59375,11.8875,10.82222222,140,141,-1
EX60,2021,TW41877,8.380555556,10.55625,10.5875,15.425,8.575,154,143,11
EX60,2022,TW41877,9.943333333,12.975,14.25,13.59375,11.70625,140,133,7
W24,2020,TW41884,10.45833333,11.4875,10.09375,15.39375,10.63888889,137,135,2
B198,2020,TW41886,10.52692308,9.575,14.28125,15.65,11.48125,137,139,-2
B150,2020,TW41887,10.52692308,9.575,14.28125,15.65,11.60714286,137,139,-2
W103,2020,TW41888,10.39285714,10.09375,15.39375,15.0625,10.53333333,137,143,-6
W100,2021,TW41888,7.264285714,10.1625,10.50625,11.23125,7.78125,154,136,18
W103,2022,TW41888,10.34,13.20625,14.75,12.7875,11.57,140,136,4
W92,2020,TW41889,10.56428571,9.575,14.28125,15.65,11.70833333,137,139,-2
W92,2021,TW41889,7.523529412,8.08125,10.98125,9.9625,4.95,154,132,22
O66,2021,TW41895,7.680555556,9.23125,10.79375,10.03125,5.42,154,134,20
O105,2020,TW41898,10.56428571,9.575,14.28125,15.65,11.55,137,139,-2
O107,2021,TW41898,7.728125,11.175,10.1,13.26875,8.6,154,139,15
EX18,2020,TW41900,10.68333333,9.575,14.28125,15.65,11.63333333,137,139,-2
W11,2023,TW70317,12.49444444,13.11875,13.125,18.58125,11.81428571,147,153,-6
SW3,2020,TW77002,10.375,10.575,12.45625,15.275,10.63888889,137,137,0
EX35,2020,TW77003,10.52,10.1125,13.66875,15.2375,10.9,137,138,-1
O93,2020,TW77013,10.52692308,9.575,14.28125,15.65,11.08,137,139,-2
O76,2020,TW77014,10.52692308,9.575,14.28125,15.65,11.85833333,137,139,-2
O77,2020,TW77015,10.4875,9.575,14.28125,15.65,11.46666667,137,139,-2
O77,2021,TW77015,7.613333333,11.175,10.1,13.26875,8.721428571,154,139,15
O77,2022,TW77015,10.66875,13.51875,14.60625,11.89375,11.26875,140,138,2
O75,2023,TW77015,11.97352941,11.925,13.39375,12.7625,7.84375,147,143,4
SW128,2020,TW77016,10.52692308,9.575,14.28125,15.65,11.48125,137,139,-2
O75D,2021,TW77016,8.103333333,10.74375,9.90625,15.0125,8.41,154,141,13
P17,2020,TW77017,10.52692308,9.575,14.28125,15.65,11.12777778,137,139,-2
B161,2020,TW77018,10.52857143,10.84375,11.4125,15.28125,9.866666667,137,136,1
SW12,2022,TW77023,9.873333333,12.6,14.25,13.73125,11.1,140,132,8
SW82,2020,TW77050,10.52692308,9.575,14.28125,15.65,11.48125,137,139,-2
B57,2020,TW77051,10.87,8.55,15.10625,16.04375,11.12777778,137,141,-4
SW2,2020,TW77052,10.82307692,8.55,15.10625,16.04375,11.19444444,137,141,-4
SW3,2021,TW77052,9.68,10.5875,15.425,16.81875,6.733333333,154,151,3
EX78,2022,TW77052,11.271875,14.25,13.59375,11.8875,10.42777778,140,141,-1
B31,2020,TW77053,10.70384615,8.89375,15.40625,15.69375,10.86428571,137,142,-5
B14,2021,TW77053,9.980555556,10.5875,15.425,16.81875,6.9,154,151,3
B31,2022,TW77053,12,14.25,13.59375,11.8875,8.883333333,140,141,-1
SW18,2021,TW77069,8.223529412,10.79375,10.03125,15.2125,8.575,154,142,12
C62,2021,TW77111,7.178571429,10.6625,10.5375,11.7125,8.8,154,137,17
C62,2022,TW77111,11.115625,9.4125,13.13125,14.45,7.333333333,140,126,14
EX62C,2021,TW77115,9.997368421,11.7125,15.90625,16.8125,6.564285714,154,153,1
EX62C,2022,TW77115,11.05277778,14.25,13.73125,11.7875,10.69166667,140,140,0
EX62C,2023,TW77115,11.35277778,11.76875,13.26875,12.94375,8.264285714,147,142,5
B43,2020,TW77126,10.26785714,11.4125,15.28125,14.5,10.6,137,144,-7
B67,2020,TW77127,10.26785714,11.4125,15.28125,14.5,10.27857143,137,144,-7
P22,2020,TW77187,10.43,15.10625,16.04375,11.8125,9.791666667,137,149,-12
B137,2021,TW77193,8.535714286,10.5375,11.7125,15.90625,8.721428571,154,145,9
B203,2022,TW77193,10.34,13.20625,14.75,12.7875,11.57,140,136,4
B222,2023,TW77193,10.432,11.90625,12.875,13.03125,8.15,147,139,8
EX16,2023,TW77197,12.028125,12.875,13.03125,13.6375,9.440909091,147,147,0
W75,2021,TW77199,7.779411765,11.175,10.1,13.26875,7.78125,154,139,15
O78A,2022,TW77217,10.278125,13.0125,14.7625,13.125,10.92272727,140,135,5
O73,2022,TW77227,10.68235294,13.51875,14.60625,11.89375,11.27857143,140,138,2
O68,2022,TW77228,10.63333333,13.51875,14.60625,11.89375,11.48,140,138,2
O33,2016,TX42005,12.365625,11.94375,12.33125,14.425,5.658333333,147,146,1
O34,2018,TX42005,12.171875,13.025,16.8125,15.38125,8.472222222,146,147,-1
O38A,2016,TX42006,10.87,11.94375,12.33125,14.425,7.4,147,146,1
B207,2017,TX42009,8.860714286,10,13.31875,15.1625,8.39,140,133,7
B212,2018,TX42009,10.80333333,11.0625,14.41875,17.3625,10.98571429,146,141,5
B212,2019,TX42009,11.06578947,8.33125,10.74375,12.75,4.86,139,132,7
O6,2016,TX42024,12.17222222,12.4125,12.6625,15.64375,5.68125,147,148,-1
O38,2016,TX42053,12.95357143,12.15,13.94375,16.5625,15.27,147,153,-6
O38A,2017,TX42053,8.653333333,10.28125,12.99375,14.25625,8.76875,140,132,8
SW126,2017,TX42056,8.658333333,10,13.31875,15.1625,9.2,140,133,7
O109,2016,TX42059,12.60217391,12.33125,14.425,16.25625,6.75,147,154,-7
EX46,2017,TX42064,9.307692308,11.44375,13.14375,16.88125,8.6,140,137,3
EX44,2018,TX42064,12.31333333,13.025,16.8125,15.38125,8.545,146,147,-1
W42,2017,TX42065,8.647058824,10,13.31875,15.1625,9.05625,140,133,7
W42,2018,TX42065,11.29666667,11.90625,15.61875,16.5625,10.505,146,143,3
W43,2019,TX42065,11.57692308,8.33125,10.74375,12.75,9.3,139,132,7
B12,2017,TX42148,8.193333333,10.44375,10.98125,12.85625,9.908333333,140,128,12
EX84,2016,TX42183,12.02916667,12.775,17.05,14.85625,13.125,147,158,-11
CP35,2017,TX42206,11.20357143,13.14375,16.88125,14.19375,8.992857143,140,145,-5
CP35,2018,TX42206,12.171875,13.025,16.8125,15.38125,8.472222222,146,147,-1
CP36,2019,TX42206,9.103125,11.825,13.075,14.3375,10.38,139,143,-4
EX55,2016,TX42248,8.290625,14.89375,11.94375,12.33125,8.68,147,138,9
EX55,2017,TX42248,9.278125,8.1125,10.28125,12.99375,9.916666667,140,124,16
EX77,2017,TX42249,9.242857143,11.44375,13.14375,16.88125,8.8125,140,137,3
EX31,2016,TX42260,11.3875,11.5625,12.2875,13.0625,6.3,147,143,4
EX32,2018,TX42260,12.31333333,13.025,16.8125,15.38125,8.025,146,147,-1
EX88,2017,TX42272,10.41176471,12.9125,16.75625,14.8125,7.066666667,140,143,-3
EX84,2018,TX42272,11.91470588,13.025,16.8125,15.38125,8.275,146,147,-1
EX39A,2016,TX42277,12.621875,12.25625,12.50625,15.15625,5.872222222,147,147,0
EX39C,2016,TX42278,11.1175,12.25625,12.50625,15.15625,6.3,147,147,0
EX76,2018,TX42347,12.19642857,14.41875,17.3625,15.075,10.06666667,146,149,-3
EX75A,2019,TX42347,11.86666667,8.33125,10.74375,12.75,7.618181818,139,132,7
B49,2020,TX42362,10.35357143,10.1125,13.66875,15.2375,11.15714286,137,138,-1
W83,2019,TX42365,11.77857143,8.33125,10.74375,12.75,8.6375,139,132,7
W35,2019,TX42367,11.57692308,8.33125,10.74375,12.75,9.3,139,132,7
W78,2019,TX42368,9.9,8.69375,11.825,13.075,12.67222222,139,135,4
CP35,2019,TX42377,10.80714286,8.44375,11.31875,13.21875,11.1,139,134,5
CP12,2019,TX42383,11.11578947,8.69375,11.825,13.075,7.31,139,135,4
CP9,2020,TX42383,10.35357143,10.1125,13.66875,15.2375,11.15714286,137,138,-1
CP30,2019,TX42384,9.71875,9.01875,9.1875,12.025,6.614285714,139,128,11
CP42A,2017,TX42423,8.7175,10.28125,12.99375,14.25625,9.405555556,140,132,8
CP42A,2018,TX42423,11.77352941,12.73125,16.24375,15.83125,9.775,146,146,0
C143,2020,TX42423,10.02692308,13.66875,15.2375,13.36875,9.71875,137,146,-9
W84,2017,TX42457,9.242857143,11.54375,13.4875,16.89375,8.6,140,138,2
W79,2018,TX42457,11.29666667,11.90625,15.61875,16.5625,9.53125,146,143,3
W79,2019,TX42457,12.07307692,8.6625,10.21875,12.20625,7.45625,139,130,9
W79,2020,TX42457,10.68076923,11.0375,8.9875,14.8125,9.133333333,137,132,5
EX16,2017,TX42460,11.12142857,12.85625,16.9875,14.41875,8.071428571,140,144,-4
EX16,2018,TX42460,11.62857143,11.90625,15.61875,16.5625,10.20909091,146,143,3
EX16,2019,TX42460,10.40666667,9.95625,8.2875,11.1,6.927272727,139,125,14
EX7,2017,TX42467,8.45,10.9875,11.54375,13.4875,10.02142857,140,130,10
EX7,2019,TX42467,10.153125,9.95625,8.2875,11.1,7.125,139,125,14
EX15,2016,TX42497,12.31153846,12.33125,14.425,16.25625,15.3,147,154,-7
W103A,2016,TX42498,12.86,12.33125,14.425,16.25625,15.27,147,154,-7
W103A,2017,TX42498,9.086666667,10.575,12.9125,16.75625,8.95625,140,135,5
O61,2013,TX42506,10.47,10.325,11.5125,12.8125,9.1625,161,149,12
O59,2014,TX42506,11.70666667,14.25,12.7125,14.475,10.58333333,145,147,-2
O60,2013,TX42507,10.45,10.28125,11.35625,12.71875,8.815,161,148,13
SW129,2014,TX42514,11.6225,14.25,12.7125,14.475,11.06666667,145,147,-2
SW131,2015,TX42514,10.63333333,11.7,11.90625,12.21875,10.025,147,151,-4
EX41D,2013,TX42521,9.992307692,9.78125,12.175,13.15625,12.21666667,161,151,10
P11,2014,TX42522,11.0625,11.8875,14.25,12.7125,11.09,145,139,6
P10,2015,TX42522,9.957894737,10.50625,11.2125,12.2375,9.216666667,147,145,2
P11,2016,TX42522,11.62333333,12.775,17.05,14.85625,15.78333333,147,158,-11
O40,2015,TX42538,10.98666667,10.83125,11.1,12.08125,7.314285714,147,146,1
O39,2017,TX42538,10.90769231,12.9125,16.75625,14.8125,8.1125,140,143,-3
W21,2014,TX42556,11.05,14.49375,12.275,13.38125,11.4,145,144,1
W31,2015,TX42556,9.306666667,11.025,10.83125,11.1,9.45,147,138,9
O81,2014,TX42559,11.05,11.5875,14.54375,12.4375,9.491666667,145,138,7
O81,2015,TX42559,11.21071429,10.83125,11.1,12.08125,7.95625,147,146,1
O109,2018,TX42666,10.734375,11.375,15.125,17.06875,12.12777778,146,142,4
O76,2018,TX42668,10.71428571,11.44375,13.025,16.8125,12.75625,146,139,7
O75,2019,TX42668,12,8.55625,10.40625,12.45,7.333333333,139,131,8
O75,2020,TX42668,10.24333333,10.09375,15.39375,15.0625,11.27857143,137,143,-6
SW129,2018,TX42692,10.58571429,11.75625,12.73125,16.24375,13.7375,146,138,8
CP11,2019,TX42694,10.72272727,9.1875,12.025,12.95,5.12,139,136,3
C107,2014,TX42701,10.33571429,10.775,11.4,14.66875,9.415,145,129,16
MP20,2014,TX42740,10.72307692,11.81875,14.09375,12.26875,9.725,145,135,10
MP20,2015,TX42740,9.996875,10.24375,11.4,11.35,9.3125,147,142,5
SW124,2014,TX42779,10.98333333,11.5875,14.54375,12.4375,9.877777778,145,138,7
SW123,2015,TX42779,10.54,9.9,11.7,11.90625,8.972222222,147,143,4
O102,2015,TX42791,10.78571429,10.66875,12.075,13.9375,11.55833333,147,155,-8
CP31,2017,TX42806,11.63235294,13.64375,16.9125,13.7375,8.1125,140,147,-7
EX49B,2016,TX42828,11.15178571,12.15,13.94375,16.5625,8,147,153,-6
EX51B,2017,TX42828,8.490625,10.55625,12.475,13.64375,9.85,140,131,9
EX48,2018,TX42828,11.753125,12.7625,15.6875,16.19375,9.277777778,146,145,1
EX52,2016,TX42842,12.59230769,12.15,13.94375,16.5625,15.96,147,153,-6
EX53,2017,TX42842,8.752631579,10.28125,12.99375,14.25625,10.02142857,140,132,8
EX18A,2016,TX42843,12.50178571,13.0625,17.1375,14.98125,5.872222222,147,159,-12
EX32,2017,TX42843,8.76,10,13.31875,15.1625,9.908333333,140,133,7
C158,2016,TX42849,11.64090909,12.33125,14.425,16.25625,15.46875,147,154,-7
CP12,2016,TX42863,12.853125,12.4125,12.6625,15.64375,6.66875,147,148,-1
CP12,2017,TX42863,9.007142857,10.98125,12.85625,16.9875,9.03,140,136,4
B225,2020,TX42888,10.60666667,10.84375,11.4125,15.28125,9.575,137,136,1
O104,2019,TX42926,9.032142857,11.1,13.13125,14.20625,11.54285714,139,141,-2
EX86,2019,TX42961,10.325,9.1875,12.025,12.95,11.1,139,136,3
O86,2019,TX42970,8.953846154,11.825,13.075,14.3375,10.76111111,139,143,-4
O33,2018,TX42997,12.20384615,15.6875,16.19375,15.175,12.91666667,146,153,-7
O33,2019,TX42997,8.984615385,11.1,13.13125,14.20625,11.92,139,141,-2
W77,2020,TY68002,10.67142857,11.4875,10.09375,15.39375,10.1,137,135,2
CP24,2022,TY68005,10.58928571,13.51875,14.60625,11.89375,10.82222222,140,138,2
W21,2020,TY68010,10.4875,9.575,14.28125,15.65,11.46666667,137,139,-2
EX21,2021,TY68010,6.834782609,7.1625,11.175,10.1,4.62,154,131,23
W22,2020,TY68011,10.18461538,10.575,12.45625,15.275,11.15714286,137,137,0
W75,2020,TY68013,10.18461538,10.575,12.45625,15.275,10.81,137,137,0
W79,2021,TY68013,7.60625,9.51875,10.55625,10.5875,6.8625,154,135,19
W79,2022,TY68013,10.08846154,13.0125,14.7625,13.125,11.53636364,140,135,5
W105,2020,TY68014,10.571875,10.575,12.45625,15.275,10.35833333,137,137,0
B162,2021,TY68078,9.594117647,9.9625,14.1875,16.09375,6.85,154,148,6
EX43,2021,TY68084,8.670588235,10.5375,11.7125,15.90625,8.13,154,145,9
O18,2021,TY68155,7.91875,10.98125,9.9625,14.1875,8.721428571,154,140,14
O4,2022,TY68155,11.23333333,9.0875,12.975,14.25,7.9125,140,125,15
W84,2021,TY68161,8.005263158,10.98125,9.9625,14.1875,7.664285714,154,140,14
W74,2021,TY68173,8.005263158,10.98125,9.9625,14.1875,7.338888889,154,140,14
W74,2022,TY68173,10.07857143,13.13125,14.45,13.4125,10.94166667,140,134,6
W67,2023,TY68173,10.23928571,12.7125,12.125,13.26875,9.031818182,147,136,11
W5,2020,TY68186,10.57666667,8.89375,15.40625,15.69375,11.15,137,142,-5
W99A,2020,TY68195,10.52142857,8.89375,15.40625,15.69375,11.27857143,137,142,-5
SW126,2021,TY68217,8.532352941,10.50625,11.23125,15.54375,8.316666667,154,144,10
MP89,2021,TY68249,9.594117647,9.9625,14.1875,16.09375,7.294444444,154,148,6
SW72,2022,TY68253,11.05,14.25,13.73125,11.7875,10.5125,140,140,0
B52,2021,TY68258,9.53125,10.1,13.26875,16.03125,6.733333333,154,147,7
MP20,2023,TY68260,10.91666667,11.5125,13.21875,13,9.031818182,147,140,7
MP71,2021,TY68263,7.580555556,10.1625,10.50625,11.23125,6.457142857,154,136,18
EX63,2022,TY68264,11.03125,14.25,13.73125,11.7875,11.26363636,140,140,0
W12,2021,TY68265,10.12,9.90625,15.0125,16.21875,6.7375,154,149,5
W12,2022,TY68265,9.996153846,13.13125,14.45,13.4125,11.57,140,134,6
C51,2021,TY68271,7.671428571,8.8125,10.74375,9.90625,6.516666667,154,133,21
C56,2021,TY68275,7.728125,11.175,10.1,13.26875,7.966666667,154,139,15
B24,2022,TY68280,10.77,13.88125,14.15,11.85,10.5625,140,139,1
B123,2023,TY68280,12.21176471,12.125,13.26875,12.85,8.125,147,144,3
B119,2021,TY68281,10.334375,10.5875,15.425,16.81875,6.607142857,154,151,3
B20,2022,TY68281,10.77,13.88125,14.15,11.85,10.55,140,139,1
B92,2023,TY68281,12.36785714,13.26875,12.94375,16.35625,12.35714286,147,150,-3
SW133,2021,TY68283,8.602631579,10.5375,11.7125,15.90625,8.522222222,154,145,9
C20,2021,TY68292,7.27,10.1625,10.50625,11.23125,7.664285714,154,136,18
C126,2021,TY68300,7.728125,11.175,10.1,13.26875,8.8,154,139,15
MP48,2021,TY68301,7.603333333,6.475,10.6625,10.5375,5.135714286,154,129,25
B44,2022,TY68306,11.03125,14.25,13.73125,11.7875,10.80833333,140,140,0
B217,2022,TY68312,13.23666667,14.60625,11.89375,13.3625,9.085714286,140,146,-6
MP12,2021,TY68332,7.91875,10.98125,9.9625,14.1875,8.288888889,154,140,14
MP17,2022,TY68332,10.66875,13.51875,14.60625,11.89375,11.26875,140,138,2
MP17,2023,TY68332,12.30357143,11.725,13.21875,12.9875,8.261111111,147,141,6
MP90,2021,TY68333,8.123809524,10.98125,9.9625,14.1875,7.075,154,140,14
MP27,2022,TY68335,11.16,14.25,13.73125,11.7875,10.42777778,140,140,0
SW106,2022,TY68343,10.3,13.20625,14.75,12.7875,11.26875,140,136,4
C41,2023,TY68343,12.24333333,11.925,13.39375,12.7625,8.625,147,143,4
MP58,2022,TY68348,10.3,13.20625,14.75,12.7875,11.00714286,140,136,4
C160B,2022,TY68394,9.725,12.21875,13.88125,14.15,11.83125,140,131,9
B227,2023,TY68409,12.30357143,11.725,13.21875,12.9875,8.261111111,147,141,6
MP96,2022,TY68422,12.30714286,14.7625,13.125,11.81875,9.11875,140,143,-3
O36,2022,TY68432,12.85333333,14.84375,12.2,12.70625,9.244444444,140,145,-5
EX4,2023,TY68495,12.26785714,11.925,13.39375,12.7625,8.894444444,147,143,4
EX71,2023,TY68500,12.01388889,12.875,13.03125,13.6375,8.86,147,147,0
C9A,2020,TY68501,10.61785714,11.79375,8.55,15.10625,9.525,137,133,4
C6,2020,TY68502,10.57142857,11.90625,8.89375,15.40625,9.06875,137,134,3
C51,2020,TY68504,10.60666667,10.84375,11.4125,15.28125,10.1,137,136,1
C140,2020,TY68505,10.375,10.575,12.45625,15.275,10.9,137,137,0
C61A,2020,TY68506,10.52857143,10.84375,11.4125,15.28125,10.62142857,137,136,1
C1,2021,TY68506,9.723333333,10.1,13.26875,16.03125,6.6,154,147,7
SW112,2020,TY68507,10.52857143,10.84375,11.4125,15.28125,10.3625,137,136,1
C10,2020,TY68508,10.59230769,11.4875,10.09375,15.39375,10.3625,137,135,2
C108,2021,TY68508,7.466666667,9.51875,10.55625,10.5875,7.321428571,154,135,19
O64,2021,TY68546,8.103333333,10.74375,9.90625,15.0125,8.216666667,154,141,13
SW9,2020,TY68555,10.87307692,8.9875,14.8125,15.81875,11.78571429,137,140,-3
SW9,2021,TY68555,10.334375,10.5875,15.425,16.81875,6.607142857,154,151,3
SW33,2020,TY68607,10.52142857,8.89375,15.40625,15.69375,11.19444444,137,142,-5
SW130,2021,TY68607,8.630555556,10.5375,11.7125,15.90625,8.416666667,154,145,9
C61A,2022,TY68607,10.01071429,12.975,14.25,13.59375,11.70625,140,133,7
SW54,2023,TY68607,11.12631579,11.76875,13.26875,12.94375,8.981818182,147,142,5
SW102,2023,TY68695,11.35277778,11.76875,13.26875,12.94375,8.45625,147,142,5
CP30,2022,TY68696,11.815625,14.7625,13.125,11.81875,9.74375,140,143,-3
W87,2021,TY68708,7.466666667,9.51875,10.55625,10.5875,7.716666667,154,135,19
W87,2022,TY68708,9.78,11.0375,13.30625,14.84375,11.58571429,140,129,11
EX62E,2022,TY68716,11.390625,14.45,13.4125,11.8875,9.55,140,142,-2
EX43E,2023,TY68716,12.32307692,13.21875,12.9875,15.30625,12.20625,147,149,-2
W42,2021,TY68762,8.380555556,10.55625,10.5875,15.425,8.528571429,154,143,11
EX41,2022,TY68779,11.16,14.25,13.73125,11.7875,10.4,140,140,0
W97,2022,TY68794,11.4,14.25,13.59375,11.8875,10.13125,140,141,-1
W77,2023,TY68794,12.34642857,13.21875,12.9875,15.30625,11.8,147,149,-2
W36,2021,TY68824,9.896428571,10.1,13.26875,16.03125,7.0125,154,147,7
CP42A,2022,TY68831,10.01071429,12.975,14.25,13.59375,11.65555556,140,133,7
CP41,2023,TY68831,9.938235294,12.7125,12.125,13.26875,8.931818182,147,136,11
MP79,2022,TY68841,10.44117647,13.20625,14.75,12.7875,11.49,140,136,4
EX9,2020,TY69001,10.59230769,11.4875,10.09375,15.39375,9.866666667,137,135,2
EX38A,2020,TY69002,10.18461538,10.575,12.45625,15.275,11.09375,137,137,0
SW1,2021,TY69003,8.865625,10.5375,11.7125,15.90625,7.79,154,145,9
SW1,2022,TY69003,10.34,13.20625,14.75,12.7875,11.54090909,140,136,4
EX18A,2021,TY69007,7.72,9.23125,10.79375,10.03125,6.185,154,134,20
EX34,2022,TY69007,9.725,12.21875,13.88125,14.15,10.03636364,140,131,9
EX41A,2021,TY69008,8.103333333,10.74375,9.90625,15.0125,8.204545455,154,141,13
W37,2021,TY69018,7.12,7.1625,11.175,10.1,4.33125,154,131,23
SW60,2021,TY69024,9.794444444,10.03125,15.2125,16.475,7.055555556,154,150,4
SW60,2022,TY69024,11.815625,14.7625,13.125,11.81875,9.74375,140,143,-3
SW62,2023,TY69024,11.99444444,12.125,13.26875,12.85,8.138888889,147,144,3
EX64,2020,TY69052,10.70384615,8.89375,15.40625,15.69375,11.10555556,137,142,-5
EX62A,2020,TY69065,10.39285714,10.09375,15.39375,15.0625,11.005,137,143,-6
O8,2020,TY69074,10.24333333,10.09375,15.39375,15.0625,11.19444444,137,143,-6
EX43,2020,TY69075,10.24333333,10.09375,15.39375,15.0625,11.33125,137,143,-6
EX43C,2021,TY69075,10.07352941,10.5875,15.425,16.81875,6.82,154,151,3
EX43,2022,TY69075,11.271875,14.25,13.59375,11.8875,11.08076923,140,141,-1
SW1,2020,TY69085,9.938888889,12.45625,15.275,13.825,11.78571429,137,145,-8
MP72,2021,TY69090,10.63214286,10.03125,15.2125,16.475,6.764285714,154,150,4
EX65,2020,TY69098,10.11538462,14.8125,15.81875,12.275,9.575,137,148,-11
B62A,2021,TY69125,8.265625,10.79375,10.03125,15.2125,8.3,154,142,12
B163,2022,TY69125,10.53125,13.30625,14.84375,12.2,11.54375,140,137,3
B216,2021,TY69127,8.532352941,10.50625,11.23125,15.54375,8.25625,154,144,10
SW132,2022,TY69143,10.82352941,13.88125,14.15,11.85,11.26875,140,139,1
B224,2023,TY69185,10.94375,11.90625,12.875,13.03125,9.34375,147,139,8
B193,2022,TY69207,9.817857143,12.6,14.25,13.73125,10.89,140,132,8
MP55,2022,TY69208,10.01071429,12.975,14.25,13.59375,11.65555556,140,133,7
B98,2022,TY69218,10.3,13.20625,14.75,12.7875,11.00714286,140,136,4
B4,2023,TY69218,12.26333333,11.76875,13.26875,12.94375,8.142857143,147,142,5
MP25,2023,TY69244,11.728125,11.725,13.21875,12.9875,8.305555556,147,141,6
B175,2022,TY69246,10.66875,13.51875,14.60625,11.89375,11.26875,140,138,2
MP34A,2022,TY69247,10.63333333,13.51875,14.60625,11.89375,11.0375,140,138,2
B90,2023,TY69291,10.94375,11.90625,12.875,13.03125,9.34375,147,139,8
O71,2021,TY69301,7.72,9.23125,10.79375,10.03125,6.8625,154,134,20
O67,2022,TY69301,11.23333333,9.0875,12.975,14.25,7.135,140,125,15
O3,2021,TY69305,8.103571429,10.74375,9.90625,15.0125,8.368181818,154,141,13
O28,2021,TY69311,8.103333333,10.74375,9.90625,15.0125,8.216666667,154,141,13
O27,2022,TY69311,11.19,9.4125,13.13125,14.45,8.2125,140,126,14
O7,2021,TY69312,8.429411765,10.55625,10.5875,15.425,8.475,154,143,11
EX5,2021,TY69373,9.943333333,9.9625,14.1875,16.09375,6.675,154,148,6
O57,2021,TY69374,10.07352941,10.5875,15.425,16.81875,6.564285714,154,151,3
O34,2021,TY69382,10.86428571,10.5875,15.425,16.81875,7.066666667,154,151,3
O63,2022,TY69382,10.88928571,13.88125,14.15,11.85,10.4,140,139,1
EX3,2023,TY69382,12.26785714,11.925,13.39375,12.7625,8.86,147,143,4
MP74,2022,TY69444,10.21333333,13.0125,14.7625,13.125,11.53125,140,135,5
MP68,2023,TY69444,12.09,12.4625,13.08125,13.2625,9.544444444,147,146,1
C4,2022,TY69462,10.21333333,13.0125,14.7625,13.125,11.53125,140,135,5
C4,2023,TY69462,9.50625,12.34375,11.90625,12.875,8.3375,147,131,16
O38B,2022,TY69469,10.11944444,9.11875,12.21875,13.88125,6.866666667,140,123,17
O38B,2023,TY69469,9.35,12.54375,11.5125,13.21875,8.128571429,147,132,15
EX62B,2023,TY69473,10.98823529,11.5125,13.21875,13,8.47,147,140,7
EX63,2023,TY69476,12.03421053,12.4625,13.08125,13.2625,8.19375,147,146,1
EX21,2022,TY69478,10.88928571,13.88125,14.15,11.85,10.42777778,140,139,1
EX20,2023,TY69478,10.68,11.76875,13.26875,12.94375,8.772222222,147,142,5
B224,2022,TY69491,10.77,13.88125,14.15,11.85,10.5625,140,139,1
